"gear_id","item","category_id","status","expiry","number_of_uses","usage_limit","signed_in_out","notes","location","nfc_tag","qr_code","created_at","physical_serial","size","is_pool_bucket","pool_count","pool_capacity","set_size"
"3243","Tech Climbing Room Trad Rack Yellow-Green Snap 6","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-06","","false","","",""
"3244","Tech Climbing Room Trad Rack Yellow-Green Snap 7","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-07","","false","","",""
"3245","Tech Climbing Room Trad Rack Yellow-Green Snap 8","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-08","","false","","",""
"3246","Tech Climbing Room Trad Rack Yellow-Green Snap 9","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-09","","false","","",""
"3247","Tech Climbing Room Trad Rack Yellow-Green Snap 10","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-10","","false","","",""
"3248","Tech Climbing Room Trad Rack Yellow-Green Snap 11","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-11","","false","","",""
"3249","Tech Climbing Room Trad Rack Yellow-Green Snap 12","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-12","","false","","",""
"3250","Tech Climbing Room Trad Rack Yellow-Green Snap 13","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-13","","false","","",""
"3251","Tech Climbing Room Trad Rack Yellow-Green Snap 14","camming_devices","Green","2051-04-22","0","200","IN","","Tech Climbing Room","","","2026-04-30T20:36:58.875328+00:00","TR-YellowGreen-Snap-14","","false","","",""
"3252","Locker 01 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/A","","false","","",""
"3253","Locker 01 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/B","","false","","",""
"3254","Locker 01 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/C","","false","","",""
"3255","Locker 01 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/D","","false","","",""
"3256","Locker 01 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/E","","false","","",""
"3257","Locker 01 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/F","","false","","",""
"3258","Locker 01 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/G","","false","","",""
"3259","Locker 01 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/H","","false","","",""
"3260","Locker 01 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/I","","false","","",""
"3261","Locker 01 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/J","","false","","",""
"3262","Locker 01 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/K","","false","","",""
"3263","Locker 01 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 01","","","2026-04-30T20:36:58.875328+00:00","Locker 01/L","","false","","",""
"3264","Locker 02 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/A","","false","","",""
"3265","Locker 02 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/B","","false","","",""
"3266","Locker 02 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/C","","false","","",""
"3267","Locker 02 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/D","","false","","",""
"3268","Locker 02 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/E","","false","","",""
"3269","Locker 02 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/F","","false","","",""
"3270","Locker 02 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/G","","false","","",""
"3271","Locker 02 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/H","","false","","",""
"3272","Locker 02 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/I","","false","","",""
"3273","Locker 02 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/J","","false","","",""
"3274","Locker 02 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/K","","false","","",""
"3275","Locker 02 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 02","","","2026-04-30T20:36:58.875328+00:00","Locker 02/L","","false","","",""
"3276","Locker 03 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/A","","false","","",""
"3277","Locker 03 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/B","","false","","",""
"3278","Locker 03 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/C","","false","","",""
"3279","Locker 03 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/D","","false","","",""
"3280","Locker 03 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/E","","false","","",""
"3281","Locker 03 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/F","","false","","",""
"3282","Locker 03 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/G","","false","","",""
"3283","Locker 03 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/H","","false","","",""
"3284","Locker 03 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/I","","false","","",""
"3285","Locker 03 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/J","","false","","",""
"3286","Locker 03 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/K","","false","","",""
"3287","Locker 03 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 03","","","2026-04-30T20:36:58.875328+00:00","Locker 03/L","","false","","",""
"3288","Locker 04 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/A","","false","","",""
"3289","Locker 04 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/B","","false","","",""
"3290","Locker 04 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/C","","false","","",""
"3291","Locker 04 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/D","","false","","",""
"3292","Locker 04 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/E","","false","","",""
"3293","Locker 04 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/F","","false","","",""
"3294","Locker 04 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/G","","false","","",""
"3295","Locker 04 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/H","","false","","",""
"3296","Locker 04 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/I","","false","","",""
"3297","Locker 04 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/J","","false","","",""
"3298","Locker 04 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/K","","false","","",""
"3299","Locker 04 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 04","","","2026-04-30T20:36:58.875328+00:00","Locker 04/L","","false","","",""
"3300","Locker 05 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/A","","false","","",""
"3301","Locker 05 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/B","","false","","",""
"3302","Locker 05 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/C","","false","","",""
"3304","Locker 05 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/E","","false","","",""
"3305","Locker 05 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/F","","false","","",""
"3306","Locker 05 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/G","","false","","",""
"3307","Locker 05 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/H","","false","","",""
"3308","Locker 05 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/I","","false","","",""
"3309","Locker 05 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/J","","false","","",""
"3310","Locker 05 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/K","","false","","",""
"3311","Locker 05 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 05","","","2026-04-30T20:36:58.875328+00:00","Locker 05/L","","false","","",""
"3312","Locker 06 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/A","","false","","",""
"3313","Locker 06 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/B","","false","","",""
"3314","Locker 06 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/C","","false","","",""
"3315","Locker 06 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/D","","false","","",""
"3316","Locker 06 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/E","","false","","",""
"3317","Locker 06 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/F","","false","","",""
"3318","Locker 06 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/G","","false","","",""
"3319","Locker 06 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/H","","false","","",""
"3320","Locker 06 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/I","","false","","",""
"3321","Locker 06 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/J","","false","","",""
"3322","Locker 06 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/K","","false","","",""
"3323","Locker 06 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 06","","","2026-04-30T20:36:58.875328+00:00","Locker 06/L","","false","","",""
"3324","Locker 07 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/A","","false","","",""
"3325","Locker 07 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/B","","false","","",""
"3326","Locker 07 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/C","","false","","",""
"3327","Locker 07 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/D","","false","","",""
"3328","Locker 07 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/E","","false","","",""
"3329","Locker 07 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/F","","false","","",""
"3330","Locker 07 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/G","","false","","",""
"3331","Locker 07 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/H","","false","","",""
"3332","Locker 07 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/I","","false","","",""
"3333","Locker 07 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/J","","false","","",""
"3334","Locker 07 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/K","","false","","",""
"3335","Locker 07 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 07","","","2026-04-30T20:36:58.875328+00:00","Locker 07/L","","false","","",""
"3336","Locker 08 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/A","","false","","",""
"3337","Locker 08 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/B","","false","","",""
"3338","Locker 08 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/C","","false","","",""
"3339","Locker 08 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/D","","false","","",""
"3340","Locker 08 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/E","","false","","",""
"3341","Locker 08 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/F","","false","","",""
"3342","Locker 08 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/G","","false","","",""
"3343","Locker 08 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/H","","false","","",""
"3344","Locker 08 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/I","","false","","",""
"3345","Locker 08 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/J","","false","","",""
"3346","Locker 08 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/K","","false","","",""
"3347","Locker 08 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 08","","","2026-04-30T20:36:58.875328+00:00","Locker 08/L","","false","","",""
"3348","Locker 09 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/A","","false","","",""
"3349","Locker 09 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/B","","false","","",""
"3350","Locker 09 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/C","","false","","",""
"3351","Locker 09 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/D","","false","","",""
"3352","Locker 09 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/E","","false","","",""
"3353","Locker 09 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/F","","false","","",""
"3354","Locker 09 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/G","","false","","",""
"3355","Locker 09 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/H","","false","","",""
"3356","Locker 09 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/I","","false","","",""
"3357","Locker 09 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/J","","false","","",""
"3358","Locker 09 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/K","","false","","",""
"3359","Locker 09 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 09","","","2026-04-30T20:36:58.875328+00:00","Locker 09/L","","false","","",""
"3360","Locker 10 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/A","","false","","",""
"3361","Locker 10 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/B","","false","","",""
"3362","Locker 10 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/C","","false","","",""
"3363","Locker 10 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/D","","false","","",""
"3364","Locker 10 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/E","","false","","",""
"3365","Locker 10 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/F","","false","","",""
"3366","Locker 10 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/G","","false","","",""
"3367","Locker 10 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/H","","false","","",""
"3368","Locker 10 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/I","","false","","",""
"3369","Locker 10 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/J","","false","","",""
"3370","Locker 10 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/K","","false","","",""
"3371","Locker 10 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 10","","","2026-04-30T20:36:58.875328+00:00","Locker 10/L","","false","","",""
"3372","Locker 11 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/A","","false","","",""
"3373","Locker 11 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/B","","false","","",""
"3374","Locker 11 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/C","","false","","",""
"3375","Locker 11 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/D","","false","","",""
"3376","Locker 11 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/E","","false","","",""
"3377","Locker 11 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/F","","false","","",""
"3378","Locker 11 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/G","","false","","",""
"3379","Locker 11 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/H","","false","","",""
"3380","Locker 11 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/I","","false","","",""
"3381","Locker 11 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/J","","false","","",""
"3382","Locker 11 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/K","","false","","",""
"3383","Locker 11 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 11","","","2026-04-30T20:36:58.875328+00:00","Locker 11/L","","false","","",""
"3384","Locker 12 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/A","","false","","",""
"3385","Locker 12 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/B","","false","","",""
"3386","Locker 12 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/C","","false","","",""
"3387","Locker 12 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/D","","false","","",""
"3388","Locker 12 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/E","","false","","",""
"3389","Locker 12 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/F","","false","","",""
"3390","Locker 12 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/G","","false","","",""
"3391","Locker 12 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/H","","false","","",""
"3392","Locker 12 - Helmet I","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/I","","false","","",""
"3393","Locker 12 - Helmet J","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/J","","false","","",""
"3394","Locker 12 - Helmet K","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/K","","false","","",""
"3395","Locker 12 - Helmet L","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 12","","","2026-04-30T20:36:58.875328+00:00","Locker 12/L","","false","","",""
"3396","Locker 13 - Helmet A","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/A","","false","","",""
"3397","Locker 13 - Helmet B","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/B","","false","","",""
"3398","Locker 13 - Helmet C","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/C","","false","","",""
"3399","Locker 13 - Helmet D","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/D","","false","","",""
"3400","Locker 13 - Helmet E","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/E","","false","","",""
"3401","Locker 13 - Helmet F","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/F","","false","","",""
"3402","Locker 13 - Helmet G","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/G","","false","","",""
"3403","Locker 13 - Helmet H","locker_helmets","Green","2036-03-01","0","200","IN","","Locker 13","","","2026-04-30T20:36:58.875328+00:00","Locker 13/H","","false","","",""
